stname,fips,trump,clinton,totalvotes,white,poverty,population
Utah,49043,7333,10503,20641,87.82066173298378,6.001492908683752,40390
Utah,49045,11169,4573,21829,85.30939239386106,8.06797686423285,64599
Utah,49047,9810,995,12797,84.45029020000835,11.356449375866852,36194
Utah,49049,102182,28522,201551,84.98113596270973,11.406624993745611,590475
Utah,49051,6115,3063,12120,86.56997824510515,5.514231875433899,30571
Utah,49053,42650,10288,61963,87.96006517859453,12.518814586205588,159237
Utah,49055,966,271,1421,93.08617234468937,14.798372179060305,2685
Utah,49057,40235,23131,85039,79.91139132657408,10.84938832919011,247319
Vermont,50001,5297,11219,19031,94.45542597351255,9.666423889293519,36844
Vermont,50003,5925,9539,17381,95.97818206925122,13.868087557603687,35854
Vermont,50005,5534,6445,14075,96.41661500309982,13.455940271927123,30167
Vermont,50007,18601,54814,83418,91.27643161811416,9.646676576209206,161522
Vermont,50009,1506,1019,2925,96.84251814081193,15.681818181818183,6240
Vermont,50011,8752,9351,21411,96.07340903089516,10.47101974843028,48974
Vermont,50013,1487,2094,4110,95.83923512747874,8.824807998840747,6933
Vermont,50015,3570,7241,12762,96.26369229230231,12.116047879894502,25274
Vermont,50017,5007,7541,14649,97.06859821048145,10.577025255924339,28917
Vermont,50019,5159,5185,12047,96.91728274515275,15.472944429509583,26751
Vermont,50021,12479,13635,29619,96.91444600280505,13.329704291634473,59172
Vermont,50023,7993,18594,31086,95.98794899539601,10.808696734280279,58365
Vermont,50025,5454,14340,22635,95.16499730442925,12.715491475982116,43147
Vermont,50027,8605,17556,29928,96.51051731414229,10.046390523864531,55194
Virginia,51001,8583,6740,15818,65.23761919409412,19.962491545225358,32818
Virginia,51003,19259,33345,56726,79.71112055933484,8.495285933544618,106419
Virginia,51005,4874,2166,7325,93.53121471205033,14.942528735632186,15372
Virginia,51007,4708,2128,7040,73.92722958275657,10.402631991226697,12830
Virginia,51009,9719,5057,15396,77.03785576126002,14.26130389064143,31667
Virginia,51011,5715,2023,8011,78.84963023829089,13.872606486908948,15505
Virginia,51013,20186,92016,121356,64.85438114608014,7.547659701807811,231610
Virginia,51015,26163,8177,36343,92.38307572001398,9.153794866096234,74774
Virginia,51017,1548,603,2253,92.58160237388724,11.700680272108844,4413
Virginia,51021,2573,453,3139,94.24884792626727,13.788348845225784,6475
Virginia,51023,13375,4494,18739,94.24042569137376,7.783994162004379,33150
Virginia,51025,3046,4481,7669,42.883672559797944,22.80481860594666,16275
Virginia,51027,7296,1721,9247,95.79785773139248,25.078459343794577,22102
Virginia,51029,3950,3128,7295,61.93654895205283,17.600700525394046,17060
Virginia,51031,19551,6664,27535,81.79840956976822,13.272790778903248,55180
Virginia,51033,7147,6432,14863,65.24313264550956,9.944807503470694,30071
Virginia,51035,10663,2559,13668,96.39759286158954,16.297484555786887,29699
Virginia,51036,1476,2496,4107,43.16571042861964,12.443246311010215,7023
Virginia,51037,3479,2155,5808,69.24452861952862,20.849744406268332,12130
Virginia,51041,85045,81074,176461,65.39008138667992,7.028977910894795,338815
Virginia,51043,4661,3051,8213,88.82809742322625,7.868736767819337,14322
Virginia,51045,2140,541,2794,98.14992791926959,12.626656274356977,5140
Virginia,51047,13349,7759,22218,74.58136196906065,9.830047025822953,50333
Virginia,51049,2697,2036,4906,65.22517911975434,18.156308459779673,9742
Virginia,51051,4932,1335,6440,98.25740602439632,25.631392193696513,15040
Virginia,51053,7447,5765,13575,62.98654708520179,12.982520029133285,28025
Virginia,51057,2657,2542,5408,57.98876404494382,13.115202333211812,11096
Virginia,51059,157710,355133,551183,54.51760647156792,6.0145408824688955,1144636
Virginia,51061,22127,12971,37467,83.3162178609463,5.810777253538614,68784
Virginia,51063,5293,2300,8051,94.86213529977557,13.651811478037832,15658
Virginia,51065,7025,5760,13597,80.60620639884533,7.464715525168926,26169
Virginia,51067,18569,7257,26971,88.81275006078826,13.168784560735341,56159
Virginia,51069,26083,11932,40440,87.22864522477093,6.826927702150176,84684
Virginia,51071,5910,1950,8212,95.88785046728971,12.19248769950798,16887
Virginia,51073,13096,5404,19619,86.71025441241234,9.387332952287634,37101
Virginia,51075,8384,4889,14037,78.49609268266026,6.4149205618236245,22475
Virginia,51077,5592,1407,7285,90.740176667682,17.436621612534463,15869
Virginia,51079,5945,2924,9608,86.44578313253012,8.438950607625307,19331
Virginia,51081,1737,2558,4363,38.08532778355879,25.37420668183451,11551
Virginia,51083,9704,6897,17001,61.26963539414901,18.677361749465735,34964
Virginia,51085,39630,19382,62753,85.88647927678704,5.770848412527632,104347
Virginia,51087,59857,93935,163654,56.90411789581189,9.15145703149168,326147
Virginia,51089,15208,8198,24106,72.97720969492343,18.383265378478995,51604
Virginia,51091,958,371,1391,97.325642370215,13.269927536231885,2212
Virginia,51093,12204,7881,21075,72.64292441312917,9.455808568120416,36324
Virginia,51095,21306,19105,43173,79.2024384048768,6.465564287273522,74069
Virginia,51097,2099,1468,3697,67.73351887284745,13.449145418884841,7067
Virginia,51099,7341,4007,12059,76.09867330016584,6.755805770584096,25918
Virginia,51101,5975,2760,9161,77.61916091680546,7.698476343223737,16412
Virginia,51103,3523,2869,6645,72.17410371669773,14.045829854346415,10778
Virginia,51105,7543,1627,9399,92.61480114801148,29.873878674837904,24051
Virginia,51107,69949,100795,183097,59.92212245372388,3.5196536354471406,386279
Virginia,51109,10528,6212,17631,79.75696926375983,12.173937887488929,35276
Virginia,51111,3204,2227,5586,61.40122281246868,19.809980465281477,12266
Virginia,51113,4419,2203,6979,87.01673398730524,11.17474075220554,13108
Virginia,51115,3517,1563,5311,87.36628300609344,10.123087541700219,8806
Virginia,51117,8288,6285,14945,62.601463473149664,15.882922270800654,30786
Virginia,51119,3670,2108,6017,79.7225891677675,14.159036144578312,10768
Virginia,51121,19459,20021,43031,85.62998289857167,20.34231042613925,98440
Virginia,51125,4154,3689,8318,83.60615079365078,12.634645349231082,14895
Virginia,51127,8118,3546,12242,80.9361752940474,5.850856697819315,21030
Virginia,51131,2686,3255,6172,58.32639467110741,20.309087854863094,12006
Virginia,51133,4302,2852,7398,73.56310773081736,13.3946158896914,12195
Virginia,51135,3712,2829,6744,55.348129156317604,22.918707149853084,15510
Virginia,51137,10521,5957,17270,81.05028575536465,9.216378296175145,35481
Virginia,51139,7831,2514,10740,95.7243647551854,16.386644435894144,23591
Virginia,51141,6454,1768,8525,91.40860509728694,17.891210538269362,17769
Virginia,51143,21554,9199,31598,75.27652972820502,13.562933597621408,61673
Virginia,51145,11885,4060,16900,85.99757007723683,6.581819527174517,28398
Virginia,51147,4101,4591,9143,65.10541073839443,22.62692572396633,23023
Virginia,51149,9157,6419,16184,57.445230872935625,9.520383693045563,37807
Virginia,51153,71721,113144,196538,47.48873479348128,7.391544594927467,456560
Virginia,51155,10322,4172,15167,92.57820850851564,14.430425815843744,34240
Virginia,51157,2539,1747,4483,90.47856430707877,9.934587080948488,7333
Virginia,51159,2213,1347,3661,62.61156116984758,19.269972451790636,8784
Virginia,51161,31408,17200,51489,88.44342161929372,7.3970538453978625,93363
Virginia,51163,6680,3508,10795,94.8174706649283,12.337047228111327,22411
Virginia,51165,25990,9366,37487,91.42935910742086,9.726502311248074,79298
Virginia,51167,9521,2330,12246,97.26808087204306,16.924496954033597,27394
Virginia,51169,8247,1581,10100,97.65078307230924,19.476882179815817,22028
Virginia,51171,14094,5273,20513,90.8167796559993,10.767715612249683,42928
Virginia,51173,9750,2665,12890,95.08971483498878,18.12264587325712,31075
Virginia,51175,5035,3595,8878,61.78287125995059,15.558681426212464,18019
Virginia,51177,34623,24207,62562,72.2081916128638,7.36392987169604,131405
Virginia,51179,33868,27908,65934,66.48468419113827,5.654931584948689,143477
Virginia,51181,1819,2272,4228,54.24449787312743,13.410900183710961,6570
Virginia,51183,2055,2879,5044,38.90681936491411,23.074350685542303,11426
Virginia,51185,15168,2895,18566,94.64702235082228,17.969791203909374,42046
Virginia,51187,11773,5169,17960,89.7127213958244,10.292342413268251,39066
Virginia,51191,19320,5553,25847,96.6215602579239,14.67611719667968,54237
Virginia,51193,4448,3836,8574,67.13936430317848,14.771361529216506,17659
Virginia,51195,12086,2701,15163,91.5631005765535,23.459643908748177,39034
Virginia,51197,10046,2770,13343,95.25929127052723,14.405657748049054,28942
Virginia,51199,18837,12999,34118,74.2859369520321,5.083837948016009,67742
Virginia,51510,13285,57242,75770,54.91439047885398,10.460302709306784,157288
Virginia,51520,4892,1835,7032,91.35839225902494,23.62821279139271,16927
Virginia,51530,1430,693,2407,89.67476489028213,16.233766233766232,6384
Virginia,51540,2960,17901,22472,69.1743672157493,22.848532202254717,47286
Virginia,51550,54047,52627,112705,60.78297352115807,8.609396514376161,237621
Virginia,51570,5681,2367,8457,77.89566755083996,10.387163088168114,17642
Virginia,51580,1349,914,2382,82.65576668139639,15.945246022937475,5582
Virginia,51590,7303,11059,18952,47.51442589563983,22.336624820126037,41643
Virginia,51595,789,1530,2367,32.64957264957265,23.1757959264386,5375
Virginia,51600,3702,7367,12030,60.03475238922677,6.815585734230233,23827
Virginia,51610,1324,5819,7757,74.37481896302019,3.640134448973754,13868
Virginia,51620,1421,2519,4070,41.706539074960126,18.24969400244798,8228
Virginia,51630,3744,6707,11264,65.87152684713661,14.608621226268284,28271
Virginia,51640,1603,681,2376,81.93661287186467,20.513216880507034,6664
Virginia,51650,17902,41312,62356,42.06109306648142,16.433467355925714,135332
Virginia,51660,6262,10212,17993,72.42199306605032,28.414014560010557,53943
Virginia,51670,3885,4724,9008,53.32974974616258,20.70106411517482,22619
Virginia,51678,766,1514,2465,83.729662077597,22.24014749942383,7087
Virginia,51680,17982,14792,35671,66.55535018095401,17.788031723143476,79912
Virginia,51683,5953,8423,15411,47.788366743345385,9.670286949972057,41457
Virginia,51685,1733,3204,5232,38.924209469633595,7.781781402111385,16085
Virginia,51690,2149,3533,5907,49.738955823293175,23.185637891520244,13119
Virginia,51700,25468,45618,75715,48.342164041548905,14.661816922144281,180388
Virginia,51710,21552,57023,83388,47.59794443879108,21.321872141381945,245532
Virginia,51720,1021,383,1460,87.90476190476191,23.014203051025774,3988
Virginia,51730,1451,12021,13786,16.70592932721102,25.163576010979543,31850
Virginia,51735,5092,1601,7177,93.68713888294458,5.445254251486973,11947
Virginia,51740,12795,28497,43265,41.71463985676904,18.24658726273998,94997
Virginia,51750,2638,2925,6085,84.91922189251567,27.151540267992818,17410
Virginia,51760,15581,81259,103484,44.81983077879599,26.174381791734408,225288
Virginia,51770,14789,22286,39466,63.77406203230635,22.33128583964247,99743
Virginia,51775,7226,4202,12225,87.94377978795836,9.16069383773697,25547
Virginia,51790,5133,5333,11255,84.1824283099451,12.834270506932224,24257
Virginia,51800,18006,23280,43240,52.31610471266595,11.71674210203107,89294
Virginia,51810,98224,91032,203262,65.37310278249048,8.253760036186815,451404
Virginia,51820,4801,3764,9204,80.06690161878024,14.627499884531892,21802
Virginia,51830,1925,5206,7626,71.88936619187581,21.1038961038961,14952
Virginia,51840,4790,5164,10667,72.5904744046503,14.967167333383651,27566
Washington,53001,3083,1299,4644,42.765273311897104,19.50065703022339,19262
Washington,53003,5741,3134,9736,93.84060014665238,14.61127220007249,22310
Washington,53005,47194,26360,80027,76.8836559230867,10.496463504828176,193484
Washington,53007,18114,13032,33380,74.96098762007144,11.480470613175049,75968
Washington,53009,18794,17677,39457,87.36575398447079,15.254493278960881,74098
Washington,53011,92441,92757,200160,83.50000142573218,9.041835939944034,465548
Washington,53013,1497,526,2182,89.22982509972384,14.009287925696595,3997
Washington,53015,24185,17908,45692,88.59213378755032,16.25114441285597,104756
Washington,53017,9603,4918,15543,71.55421370438435,12.798053527980535,41272
Washington,53019,2202,1098,3601,78.85384984792701,21.27207542159076,7542
Washington,53021,13206,8886,23720,47.59128668395237,14.894765245547761,90315
Washington,53023,851,279,1246,92.51662971175166,13.930348258706468,2257
Washington,53025,18518,7810,28346,61.83567547879928,16.075470880674125,93904
Washington,53027,14067,12020,28367,84.8651031564098,15.162565011476886,71625
Washington,53029,18465,20960,42876,83.67537033142032,9.39887863451424,81638
Washington,53031,6037,12656,20276,91.46522319442386,12.041764859910971,30909
Washington,53033,216339,718322,998499,65.6075788067187,9.281192196180887,2155962
Washington,53035,49018,63156,124317,81.45826444102579,10.067576292342787,263109
Washington,53037,10100,7489,18955,87.44612068965517,18.201955932602804,44928
Washington,53039,5789,4194,10769,86.47576835598065,15.451150919317483,21306
Washington,53041,21992,9654,34149,88.57223900021691,14.67068230838024,76630
Washington,53043,4108,1244,5713,93.92857142857143,12.467102056730676,10333
Washington,53045,13677,11993,28073,86.28417481540612,14.853317184766517,62123
Washington,53047,9610,6298,17091,72.60750917474358,19.72325938941357,41479
Washington,53049,5360,4620,10716,87.22203408962636,17.039718068387465,21209
Washington,53051,4373,1934,6802,91.67296786389414,16.198105214511287,13126
Washington,53053,146824,172538,348485,73.01237658099046,12.116700658759656,859752
Washington,53055,2688,7172,10774,92.28587634713557,9.88684845112224,16296
Washington,53057,24736,26690,55968,80.77475340242228,11.268952552208917,123390
Washington,53059,2928,2232,5639,91.21998284734134,13.461874018495902,11593
Washington,53061,128255,185227,342173,75.24724098171636,8.018278735292455,786946
Washington,53063,113435,93767,227246,88.42000972651925,13.296701484785277,497437
Washington,53065,15161,5767,22677,90.16293633306273,14.25525157660723,44214
Washington,53067,48624,68798,129410,80.21167624449586,10.44492415144661,273923
Washington,53069,1344,832,2358,92.58289703315882,12.802937576499387,4176
Washington,53071,13651,9694,25419,77.21032865842015,14.186255158801364,59992
Washington,53073,40599,60340,109673,83.45162107979814,15.186242349365939,216274
Washington,53075,7403,8146,17305,81.61937817043275,25.930019282321403,48528
Washington,53077,41735,31291,77750,51.74148983011111,18.221105568497357,249323
West Virginia,54001,4527,1222,6054,96.92965993544028,22.35226766745118,16720
West Virginia,54003,28244,12321,42850,87.49217246097827,12.876656218834592,113270
West Virginia,54005,6504,1790,8683,98.451439151657965,24.171936496705435,22795
West Virginia,54007,3537,1321,5090,97.83121993878443,21.325935410442455,14341
West Virginia,54009,6625,2568,9613,97.02731655061596,13.379516435751155,22707
West Virginia,54011,19850,11447,33085,92.14208264203691,21.889578824885543,95669
West Virginia,54013,2035,456,2617,98.06473139806474,21.788707240005493,7367
West Virginia,54015,2300,568,2972,98.60989171788118,29.000228258388493,8843
West Virginia,54017,2358,362,2840,96.38943523461646,19.745739789018124,8583
West Virginia,54019,10357,4290,15337,93.5669500987718,19.724121669417592,44102
West Virginia,54021,1896,545,2543,80.4335343095033,27.062182741116754,8128
West Virginia,54023,4346,512,4956,97.66570296605633,15.014262252571529,11643
West Virginia,54025,9556,3765,14066,94.28350985480817,15.968525804211989,35494
West Virginia,54027,6692,1580,8608,96.97260932244114,15.687218308318382,23343
West Virginia,54029,8909,3262,12702,95.48897351131941,13.246753246753245,29621
West Virginia,54031,4274,1155,5643,92.1129860601614,15.23034442668217,13731
West Virginia,54033,18750,7694,27960,95.84843615709427,14.599264923824768,68280
West Virginia,54035,9020,2663,12187,98.23330849151725,15.743722943722943,29172
West Virginia,54037,13204,9518,24147,86.40387467556543,10.105542335010627,55848
West Virginia,54039,43850,28263,75690,89.96516242933095,16.841162920182974,186097
West Virginia,54041,5274,1347,6928,97.63571317467724,18.36645419322585,16292
West Virginia,54043,5307,1459,7066,98.83130392216852,24.19714434799108,21096
West Virginia,54045,9897,2092,12359,96.86857740742126,24.44081237325585,33644
West Virginia,54047,4629,1438,6203,89.7535326979954,36.278334211913545,19139
West Virginia,54049,14668,6964,23029,94.8177689154758,17.561346913624995,56477
West Virginia,54051,9666,2918,13216,97.85250737463127,17.50409875590703,31705
West Virginia,54053,7654,2081,10186,98.05298887422214,17.93365583966828,26909
West Virginia,54055,17404,4704,22982,92.37604555599592,20.212963431715014,60494
West Virginia,54057,9070,2050,11564,95.36973364507404,15.598258519741782,27322
West Virginia,54059,7911,1370,9510,97.13882942619955,28.178329386788604,24677
